Workflow_ID,Process_Name,Task_ID,Task_Type,Priority_Level,Department,Assigned_Employee_ID,Task_Start_Time,Task_End_Time,Estimated_Time_Minutes,Actual_Time_Minutes,Delay_Flag,Approval_Level,Employee_Workload,Cost_Per_Task,workload_bin,start_date,start_month,start_hour,start_dayofweek,start_month_num,anomaly,cluster,pca1,pca2,dbscan_cluster
WF_1790,Purchase Order,TASK_1790,Review,High,HR,EMP_8,2024-08-20 05:00:00,2024-08-20 07:41:00,44,161,1,Level 3,7,85.38,7-8,2024-08-20,2024-08,5,1,8,1,3,-0.5845277592785786,-1.512790945982548,1
WF_1791,Customer Complaint,TASK_1791,Data Entry,Low,Customer Service,EMP_124,2024-01-01 12:11:00,2024-01-01 15:06:00,60,175,1,Level 2,10,453.27,9-10,2024-01-01,2024-01,12,0,1,1,1,0.3188510492873097,-0.10437628542126343,0
WF_1792,Customer Complaint,TASK_1792,Data Entry,Critical,Customer Service,EMP_18,2024-06-15 05:50:00,2024-06-15 07:45:00,107,115,1,Level 3,6,476.28,5-6,2024-06-15,2024-06,5,5,6,1,1,0.3466088555657032,-0.2763917835670792,0
WF_1793,Invoice Approval,TASK_1793,Review,Medium,HR,EMP_54,2024-03-14 12:39:00,2024-03-14 15:40:00,112,181,1,Level 1,2,207.36,0-2,2024-03-14,2024-03,12,3,3,1,3,-0.7790975711758613,-1.6639429284567713,1
WF_1794,IT Support Ticket,TASK_1794,Data Entry,Critical,Operations,EMP_112,2024-09-21 09:01:00,2024-09-21 10:07:00,12,66,1,Level 3,6,142.35,5-6,2024-09-21,2024-09,9,5,9,1,2,0.13864495698009296,1.8504390952004237,6
WF_1795,Customer Complaint,TASK_1795,Validation,Critical,Finance,EMP_136,2024-04-26 03:38:00,2024-04-26 05:17:00,55,99,1,Level 1,3,266.88,3-4,2024-04-26,2024-04,3,4,4,1,0,2.029231107484736,-0.3733250493908146,4
WF_1796,HR Onboarding,TASK_1796,Review,High,HR,EMP_144,2024-05-01 18:22:00,2024-05-01 23:17:00,226,295,1,Level 3,5,357.19,5-6,2024-05-01,2024-05,18,2,5,1,3,-1.0078824515127853,-1.441533287344375,1
WF_1797,Purchase Order,TASK_1797,Validation,Low,Operations,EMP_82,2024-09-03 17:58:00,2024-09-03 20:48:00,169,170,1,Level 2,9,353.05,9-10,2024-09-03,2024-09,17,1,9,1,2,-0.09548384978946156,2.099560293917457,3
WF_1798,HR Onboarding,TASK_1798,Escalation,High,Operations,EMP_113,2024-01-04 01:46:00,2024-01-04 04:16:00,148,150,1,Level 1,1,410.48,0-2,2024-01-04,2024-01,1,3,1,1,2,-0.24513900922311405,1.7817404951155051,3
WF_1799,HR Onboarding,TASK_1799,Data Entry,High,Finance,EMP_70,2024-10-28 00:40:00,2024-10-28 03:25:00,120,165,1,Level 3,4,228.09,3-4,2024-10-28,2024-10,0,0,10,1,0,1.9338592786811943,-0.33533355977665624,4
WF_1800,HR Onboarding,TASK_1800,Approval,Medium,Customer Service,EMP_23,2024-03-30 00:54:00,2024-03-30 02:52:00,49,118,1,Level 1,10,223.0,9-10,2024-03-30,2024-03,0,5,3,1,1,0.5291176568219206,-0.22516344808600747,0
WF_1801,Invoice Approval,TASK_1801,Data Entry,Critical,IT,EMP_81,2024-05-06 09:29:00,2024-05-06 10:59:00,32,90,1,Level 2,7,499.92,7-8,2024-05-06,2024-05,9,0,5,1,1,-1.200663530197428,0.3158656104477222,5
WF_1802,Invoice Approval,TASK_1802,Review,High,Customer Service,EMP_149,2024-06-19 19:46:00,2024-06-20 00:09:00,166,263,1,Level 2,1,490.78,0-2,2024-06-19,2024-06,19,2,6,-1,1,-0.059665425110646195,-0.4517424463034769,7
WF_1803,HR Onboarding,TASK_1803,Review,High,Operations,EMP_65,2024-08-04 06:04:00,2024-08-04 09:30:00,86,206,1,Level 2,3,112.01,3-4,2024-08-04,2024-08,6,6,8,1,2,-0.19144953695079864,1.7374186154151974,3
WF_1804,Purchase Order,TASK_1804,Escalation,High,HR,EMP_52,2024-07-12 18:16:00,2024-07-12 20:43:00,132,147,1,Level 2,7,129.64,7-8,2024-07-12,2024-07,18,4,7,1,3,-0.5749281741093868,-1.4947688731403002,1
WF_1805,Invoice Approval,TASK_1805,Validation,Critical,Finance,EMP_111,2024-10-28 06:37:00,2024-10-28 11:15:00,210,278,1,Level 1,7,376.91,7-8,2024-10-28,2024-10,6,0,10,1,0,1.7074997312783076,-0.11360981263978703,4
WF_1806,Customer Complaint,TASK_1806,Validation,Medium,Finance,EMP_54,2024-02-18 23:13:00,2024-02-19 04:01:00,240,288,1,Level 2,9,143.47,9-10,2024-02-18,2024-02,23,6,2,1,0,1.8262588436377791,-0.1367453944639429,4
WF_1807,Invoice Approval,TASK_1807,Validation,Low,HR,EMP_124,2024-07-19 05:45:00,2024-07-19 10:38:00,196,293,1,Level 1,5,88.24,5-6,2024-07-19,2024-07,5,4,7,1,3,-0.8917115731114059,-1.5691693117373136,1
WF_1808,IT Support Ticket,TASK_1808,Review,Medium,Operations,EMP_80,2024-11-14 05:53:00,2024-11-14 09:10:00,81,197,1,Level 3,6,358.89,5-6,2024-11-14,2024-11,5,3,11,1,2,-0.21420084990751675,1.9801339986198996,3
WF_1809,Purchase Order,TASK_1809,Validation,Critical,Operations,EMP_52,2024-08-20 12:36:00,2024-08-20 13:20:00,22,44,1,Level 2,3,463.92,3-4,2024-08-20,2024-08,12,1,8,1,2,-0.01354170236458624,1.8701617384553637,-1
WF_1810,IT Support Ticket,TASK_1810,Review,Medium,Customer Service,EMP_26,2024-07-12 12:54:00,2024-07-12 15:35:00,123,161,1,Level 2,7,314.11,7-8,2024-07-12,2024-07,12,4,7,1,1,0.3427737664723466,-0.30092476663798184,0
WF_1811,Purchase Order,TASK_1811,Approval,High,Operations,EMP_23,2024-12-09 09:28:00,2024-12-09 13:24:00,169,236,1,Level 1,5,380.78,5-6,2024-12-09,2024-12,9,0,12,1,2,-0.32221403769150847,1.95600310321642,3
WF_1812,HR Onboarding,TASK_1812,Data Entry,Low,Operations,EMP_131,2024-02-11 15:40:00,2024-02-11 17:43:00,125,123,0,Level 3,9,305.35,9-10,2024-02-11,2024-02,15,6,2,1,2,0.01860271707364118,2.06721448159927,3
WF_1813,Customer Complaint,TASK_1813,Data Entry,High,IT,EMP_118,2024-02-23 05:20:00,2024-02-23 06:30:00,15,70,1,Level 2,5,344.2,5-6,2024-02-23,2024-02,5,4,2,1,1,-1.137086520863193,0.15283786010788203,5
WF_1814,Invoice Approval,TASK_1814,Escalation,Low,Finance,EMP_149,2024-11-18 05:28:00,2024-11-18 08:11:00,140,163,1,Level 2,10,486.63,9-10,2024-11-18,2024-11,5,0,11,1,0,1.9543865823571613,0.04216279351110214,4
WF_1815,IT Support Ticket,TASK_1815,Approval,Critical,IT,EMP_29,2024-04-14 13:17:00,2024-04-14 15:20:00,23,123,1,Level 1,3,450.74,3-4,2024-04-14,2024-04,13,6,4,1,1,-1.329183172919355,0.12905954241021378,5
WF_1816,Purchase Order,TASK_1816,Data Entry,Low,IT,EMP_85,2024-07-20 10:32:00,2024-07-20 14:42:00,131,250,1,Level 1,10,114.87,9-10,2024-07-20,2024-07,10,5,7,1,1,-1.2985722900896348,0.2948387326813845,5
WF_1817,HR Onboarding,TASK_1817,Data Entry,Medium,IT,EMP_133,2024-02-17 03:12:00,2024-02-17 04:31:00,43,79,1,Level 3,2,75.55,0-2,2024-02-17,2024-02,3,5,2,1,1,-1.1052562695074564,-0.10017525069334293,5
WF_1818,IT Support Ticket,TASK_1818,Review,Medium,HR,EMP_42,2024-01-05 07:06:00,2024-01-05 08:21:00,16,75,1,Level 1,2,270.04,0-2,2024-01-05,2024-01,7,4,1,1,3,-0.5928004751081295,-1.6563566341789764,1
WF_1819,Customer Complaint,TASK_1819,Data Entry,High,IT,EMP_93,2024-05-26 11:12:00,2024-05-26 12:24:00,60,72,1,Level 2,1,333.84,0-2,2024-05-26,2024-05,11,6,5,1,1,-1.2196677856673062,-0.02205776378263191,-1
WF_1820,IT Support Ticket,TASK_1820,Data Entry,Critical,Customer Service,EMP_99,2024-04-02 05:16:00,2024-04-02 08:55:00,149,219,1,Level 1,8,404.39,7-8,2024-04-02,2024-04,5,1,4,1,1,0.20960770626625982,-0.20354521799372385,0
WF_1821,HR Onboarding,TASK_1821,Escalation,High,Operations,EMP_97,2024-11-14 17:06:00,2024-11-14 20:34:00,174,208,1,Level 1,7,114.29,7-8,2024-11-14,2024-11,17,3,11,1,2,-0.11351509155412204,1.9093247670465958,3
WF_1822,IT Support Ticket,TASK_1822,Data Entry,Critical,IT,EMP_124,2024-05-19 22:32:00,2024-05-20 02:25:00,174,233,1,Level 1,5,285.24,5-6,2024-05-19,2024-05,22,6,5,1,1,-1.4391700455818581,0.15887519211484835,5
WF_1823,HR Onboarding,TASK_1823,Approval,Critical,HR,EMP_79,2024-02-25 01:14:00,2024-02-25 05:24:00,220,250,1,Level 2,9,497.42,9-10,2024-02-25,2024-02,1,6,2,1,3,-0.8932847242221292,-1.214156084076434,1
WF_1824,HR Onboarding,TASK_1824,Review,Critical,IT,EMP_24,2024-12-12 10:34:00,2024-12-12 12:58:00,67,144,1,Level 1,8,387.21,7-8,2024-12-12,2024-12,10,3,12,1,1,-1.2411583553837284,0.31639350301861724,5
WF_1825,Purchase Order,TASK_1825,Review,High,HR,EMP_112,2024-08-02 17:06:00,2024-08-02 19:20:00,81,134,1,Level 1,5,357.09,5-6,2024-08-02,2024-08,17,4,8,1,3,-0.6851768523125379,-1.4750911236187345,1
WF_1826,Customer Complaint,TASK_1826,Validation,High,IT,EMP_2,2024-12-21 22:21:00,2024-12-22 03:35:00,206,314,1,Level 1,4,267.07,3-4,2024-12-21,2024-12,22,5,12,1,1,-1.6146498422660298,0.12453684266554343,5
WF_1827,Invoice Approval,TASK_1827,Data Entry,Medium,Operations,EMP_77,2024-10-28 22:39:00,2024-10-29 01:05:00,135,146,1,Level 1,7,65.95,7-8,2024-10-28,2024-10,22,0,10,1,2,0.03090023385010303,1.873554120080597,-1
WF_1828,Customer Complaint,TASK_1828,Escalation,Critical,Finance,EMP_85,2024-06-22 05:16:00,2024-06-22 10:46:00,213,330,1,Level 3,5,189.64,5-6,2024-06-22,2024-06,5,5,6,1,0,1.6399374228696721,-0.2765753858316716,-1
WF_1829,HR Onboarding,TASK_1829,Escalation,Medium,HR,EMP_116,2024-03-22 19:35:00,2024-03-22 22:16:00,106,161,1,Level 2,1,299.63,0-2,2024-03-22,2024-03,19,4,3,1,3,-0.7982186709145834,-1.667062668291413,1
WF_1830,Invoice Approval,TASK_1830,Validation,Medium,Operations,EMP_83,2024-05-08 01:16:00,2024-05-08 03:25:00,81,129,1,Level 3,4,99.66,3-4,2024-05-08,2024-05,1,2,5,1,2,-0.01125820516446391,1.7581528390791594,3
WF_1831,Purchase Order,TASK_1831,Data Entry,Critical,Operations,EMP_79,2024-12-20 21:04:00,2024-12-21 01:21:00,222,257,1,Level 1,10,165.58,9-10,2024-12-20,2024-12,21,4,12,1,2,-0.17093691942188316,2.0715935477676526,-1
WF_1832,Invoice Approval,TASK_1832,Review,High,Operations,EMP_108,2024-05-24 13:28:00,2024-05-24 16:14:00,109,166,1,Level 3,2,317.28,0-2,2024-05-24,2024-05,13,4,5,1,2,-0.21761356894810102,1.783587762990398,3
WF_1833,IT Support Ticket,TASK_1833,Review,Medium,IT,EMP_95,2024-07-18 23:12:00,2024-07-19 01:13:00,104,121,1,Level 2,2,267.84,0-2,2024-07-18,2024-07,23,3,7,1,1,-1.2696218833232071,-0.0004756304602496202,5
WF_1834,IT Support Ticket,TASK_1834,Approval,Medium,Operations,EMP_104,2024-11-03 21:13:00,2024-11-04 00:15:00,157,182,1,Level 3,2,497.73,0-2,2024-11-03,2024-11,21,6,11,1,2,-0.324934228440924,1.8722751427050683,3
WF_1835,HR Onboarding,TASK_1835,Data Entry,Low,Customer Service,EMP_143,2024-03-27 16:42:00,2024-03-27 19:36:00,56,174,1,Level 1,7,422.24,7-8,2024-03-27,2024-03,16,2,3,1,1,0.27162573608333596,-0.24707088626666235,0
WF_1836,Invoice Approval,TASK_1836,Escalation,High,HR,EMP_112,2024-01-19 23:36:00,2024-01-20 03:42:00,227,246,1,Level 2,3,347.69,3-4,2024-01-19,2024-01,23,4,1,1,3,-0.9471652968944798,-1.5414315601051571,1
WF_1837,IT Support Ticket,TASK_1837,Data Entry,Low,Operations,EMP_33,2024-06-01 09:14:00,2024-06-01 13:47:00,219,273,1,Level 2,5,164.5,5-6,2024-06-01,2024-06,9,5,6,1,2,-0.3061694212526894,1.8613986996100556,3
WF_1838,IT Support Ticket,TASK_1838,Escalation,Medium,IT,EMP_111,2024-05-04 06:46:00,2024-05-04 08:59:00,126,133,1,Level 2,5,250.37,5-6,2024-05-04,2024-05,6,5,5,1,1,-1.224215539331383,0.1215668568477487,5
WF_1839,Invoice Approval,TASK_1839,Review,Critical,Customer Service,EMP_114,2024-06-13 22:40:00,2024-06-14 00:34:00,106,114,1,Level 2,6,398.78,5-6,2024-06-13,2024-06,22,3,6,1,1,0.38093349939275567,-0.31325926614426125,0
WF_1840,IT Support Ticket,TASK_1840,Validation,Critical,HR,EMP_82,2024-04-29 01:54:00,2024-04-29 04:08:00,118,134,1,Level 1,8,458.89,7-8,2024-04-29,2024-04,1,0,4,1,3,-0.665461263514056,-1.2991287701306542,1
WF_1841,Invoice Approval,TASK_1841,Review,Medium,Customer Service,EMP_97,2024-08-24 00:04:00,2024-08-24 04:44:00,226,280,1,Level 3,1,233.05,0-2,2024-08-24,2024-08,0,5,8,1,1,0.013747928143015908,-0.570116484653556,0
WF_1842,IT Support Ticket,TASK_1842,Validation,Critical,HR,EMP_115,2024-12-24 14:02:00,2024-12-24 14:46:00,20,44,1,Level 2,10,299.11,9-10,2024-12-24,2024-12,14,1,12,1,3,-0.3770088844284772,-1.308235416847513,-1
WF_1843,HR Onboarding,TASK_1843,Escalation,Critical,Finance,EMP_62,2024-12-24 15:40:00,2024-12-24 20:21:00,234,281,1,Level 1,4,144.7,3-4,2024-12-24,2024-12,15,1,12,1,0,1.7361578239700897,-0.35063477682783584,-1
WF_1844,Invoice Approval,TASK_1844,Escalation,Low,Customer Service,EMP_149,2024-11-01 20:19:00,2024-11-02 01:52:00,227,333,1,Level 3,9,105.68,9-10,2024-11-01,2024-11,20,4,11,-1,1,0.12643471529024988,-0.2785113499735327,0
WF_1845,IT Support Ticket,TASK_1845,Approval,Critical,HR,EMP_3,2024-01-28 17:07:00,2024-01-28 21:16:00,215,249,1,Level 2,4,181.8,3-4,2024-01-28,2024-01,17,6,1,1,3,-0.8632716873632637,-1.5766742099915347,1
WF_1846,Purchase Order,TASK_1846,Approval,Low,IT,EMP_39,2024-02-17 04:58:00,2024-02-17 10:24:00,239,326,1,Level 2,2,482.94,0-2,2024-02-17,2024-02,4,5,2,-1,1,-1.7701722985176023,0.14394047591704773,-1
WF_1847,Invoice Approval,TASK_1847,Escalation,High,IT,EMP_31,2024-07-28 04:44:00,2024-07-28 08:22:00,107,218,1,Level 2,10,440.72,9-10,2024-07-28,2024-07,4,6,7,1,1,-1.3703324844492357,0.44231305119931075,5
WF_1848,IT Support Ticket,TASK_1848,Escalation,High,HR,EMP_90,2024-06-02 18:28:00,2024-06-02 21:57:00,127,209,1,Level 2,6,67.18,5-6,2024-06-02,2024-06,18,6,6,1,3,-0.6938589668743416,-1.554012104894155,1
WF_1849,IT Support Ticket,TASK_1849,Review,Medium,HR,EMP_22,2024-11-20 16:53:00,2024-11-20 20:00:00,155,187,1,Level 1,8,69.53,7-8,2024-11-20,2024-11,16,2,11,1,3,-0.6093015191447688,-1.4722738894379979,1
WF_1850,Customer Complaint,TASK_1850,Review,High,Finance,EMP_112,2024-05-23 03:59:00,2024-05-23 06:29:00,33,150,1,Level 3,4,198.36,3-4,2024-05-23,2024-05,3,3,5,1,0,1.9763197008891724,-0.3525186560589586,4
WF_1851,Invoice Approval,TASK_1851,Approval,High,HR,EMP_63,2024-10-27 20:52:00,2024-10-27 23:00:00,54,128,1,Level 1,8,374.65,7-8,2024-10-27,2024-10,20,6,10,1,3,-0.6183051591557983,-1.3402251327663692,1
WF_1852,Purchase Order,TASK_1852,Escalation,Low,Operations,EMP_18,2024-03-02 12:51:00,2024-03-02 16:14:00,104,203,1,Level 2,7,138.97,7-8,2024-03-02,2024-03,12,5,3,1,2,-0.11378699549223986,1.9199582940198838,3
WF_1853,IT Support Ticket,TASK_1853,Data Entry,Medium,Finance,EMP_71,2024-03-25 22:29:00,2024-03-25 23:27:00,51,58,1,Level 3,7,75.6,7-8,2024-03-25,2024-03,22,0,3,1,0,2.2740649297636653,-0.30192739814971314,4
WF_1854,Purchase Order,TASK_1854,Approval,Low,HR,EMP_137,2024-04-29 22:12:00,2024-04-30 00:46:00,90,154,1,Level 3,5,447.63,5-6,2024-04-29,2024-04,22,0,4,1,3,-0.7630180322145571,-1.4281007517269582,1
WF_1855,IT Support Ticket,TASK_1855,Data Entry,Medium,IT,EMP_42,2024-05-30 20:28:00,2024-05-30 21:33:00,40,65,1,Level 1,1,440.14,0-2,2024-05-30,2024-05,20,3,5,1,1,-1.2499701632731282,0.026767683837358336,5
WF_1856,Purchase Order,TASK_1856,Escalation,Critical,IT,EMP_58,2024-01-17 08:33:00,2024-01-17 13:18:00,236,285,1,Level 1,3,235.07,3-4,2024-01-17,2024-01,8,2,1,1,1,-1.563908396916789,0.06076117856849744,5
WF_1857,Invoice Approval,TASK_1857,Data Entry,Critical,Operations,EMP_145,2024-10-11 08:21:00,2024-10-11 10:11:00,56,110,1,Level 3,9,104.83,9-10,2024-10-11,2024-10,8,4,10,1,2,0.12828097799482127,1.9696579345930065,3
WF_1858,HR Onboarding,TASK_1858,Validation,Medium,Operations,EMP_120,2024-07-04 19:38:00,2024-07-04 21:46:00,91,128,1,Level 3,2,313.86,0-2,2024-07-04,2024-07,19,3,7,1,2,-0.1400305998813905,1.7740607031180862,3
WF_1859,Customer Complaint,TASK_1859,Review,Low,HR,EMP_45,2024-07-05 03:49:00,2024-07-05 07:39:00,191,230,1,Level 1,8,98.75,7-8,2024-07-05,2024-07,3,4,7,1,3,-0.7076647115302498,-1.449502116342719,1
WF_1860,Invoice Approval,TASK_1860,Escalation,Medium,HR,EMP_42,2024-03-14 01:10:00,2024-03-14 04:19:00,84,189,1,Level 3,3,390.0,3-4,2024-03-14,2024-03,1,3,3,1,3,-0.8505751720794136,-1.5332819019954331,1
WF_1861,Purchase Order,TASK_1861,Approval,Critical,HR,EMP_67,2024-10-12 11:14:00,2024-10-12 16:05:00,182,291,1,Level 3,5,339.24,5-6,2024-10-12,2024-10,11,5,10,1,3,-0.9923801076898022,-1.450856623966173,1
WF_1862,IT Support Ticket,TASK_1862,Data Entry,High,Operations,EMP_134,2024-11-12 05:09:00,2024-11-12 06:34:00,89,85,0,Level 2,5,58.16,5-6,2024-11-12,2024-11,5,1,11,1,2,0.11495373470770918,1.7719670384311226,3
WF_1863,IT Support Ticket,TASK_1863,Escalation,Medium,HR,EMP_80,2024-05-28 04:41:00,2024-05-28 09:41:00,184,300,1,Level 3,1,260.38,0-2,2024-05-28,2024-05,4,1,5,1,3,-1.0604230679924984,-1.6566973967560268,1
WF_1864,Purchase Order,TASK_1864,Data Entry,Critical,Operations,EMP_110,2024-08-20 22:28:00,2024-08-21 02:11:00,194,223,1,Level 2,9,459.44,9-10,2024-08-20,2024-08,22,1,8,1,2,-0.24607117530136302,2.1609167114027703,3
WF_1865,IT Support Ticket,TASK_1865,Approval,Critical,IT,EMP_122,2024-09-23 19:15:00,2024-09-23 22:52:00,133,217,1,Level 2,10,453.24,9-10,2024-09-23,2024-09,19,0,9,1,1,-1.3735496887930447,0.44802716890871463,5
WF_1866,Invoice Approval,TASK_1866,Approval,Medium,Customer Service,EMP_89,2024-05-17 14:10:00,2024-05-17 15:47:00,97,97,0,Level 3,10,181.25,9-10,2024-05-17,2024-05,14,4,5,1,1,0.5886156289013799,-0.24928312992451762,0
WF_1867,Purchase Order,TASK_1867,Review,High,Finance,EMP_74,2024-03-26 21:59:00,2024-03-27 01:09:00,70,190,1,Level 3,7,191.91,7-8,2024-03-26,2024-03,21,1,3,1,0,1.9610148153676792,-0.2194355278044098,4
WF_1868,HR Onboarding,TASK_1868,Approval,High,IT,EMP_136,2024-05-22 08:07:00,2024-05-22 12:22:00,136,255,1,Level 1,6,242.6,5-6,2024-05-22,2024-05,8,2,5,1,1,-1.4447548371212835,0.18588738186060172,5
WF_1869,IT Support Ticket,TASK_1869,Validation,Critical,IT,EMP_91,2024-02-26 16:59:00,2024-02-26 19:39:00,100,160,1,Level 3,2,329.38,0-2,2024-02-26,2024-02,16,0,2,1,1,-1.37344728095868,0.036751711216593486,5
WF_1870,Customer Complaint,TASK_1870,Review,Medium,Finance,EMP_36,2024-07-24 12:01:00,2024-07-24 14:31:00,70,150,1,Level 3,4,183.11,3-4,2024-07-24,2024-07,12,2,7,1,0,1.9826795451971666,-0.35973226863805696,4
WF_1871,Invoice Approval,TASK_1871,Data Entry,Medium,Customer Service,EMP_64,2024-12-25 17:34:00,2024-12-25 20:25:00,107,171,1,Level 2,10,462.11,9-10,2024-12-25,2024-12,17,2,12,1,1,0.323180919076774,-0.10102731509263224,0
WF_1872,Purchase Order,TASK_1872,Approval,Low,IT,EMP_39,2024-11-10 01:31:00,2024-11-10 05:19:00,210,228,1,Level 1,8,488.31,7-8,2024-11-10,2024-11,1,6,11,1,1,-1.4516673755116105,0.38169996355543945,5
WF_1873,Purchase Order,TASK_1873,Data Entry,Critical,Operations,EMP_101,2024-12-22 04:50:00,2024-12-22 07:35:00,51,165,1,Level 3,7,410.86,7-8,2024-12-22,2024-12,4,6,12,1,2,-0.15101902553594798,2.0406594098296424,3
WF_1874,HR Onboarding,TASK_1874,Approval,Medium,Operations,EMP_107,2024-07-27 10:36:00,2024-07-27 13:13:00,154,157,1,Level 3,2,496.1,0-2,2024-07-27,2024-07,10,5,7,1,2,-0.27415136558538133,1.8663006148984154,3
WF_1875,HR Onboarding,TASK_1875,Escalation,Medium,Finance,EMP_11,2024-08-09 13:28:00,2024-08-09 17:28:00,177,240,1,Level 3,5,183.72,5-6,2024-08-09,2024-08,13,4,8,1,0,1.822777415176119,-0.2981082831719575,-1
WF_1876,Purchase Order,TASK_1876,Approval,Low,HR,EMP_29,2024-07-03 20:39:00,2024-07-03 22:15:00,21,96,1,Level 2,1,299.16,0-2,2024-07-03,2024-07,20,2,7,1,3,-0.6677546303329607,-1.6808140870019537,1
WF_1877,Customer Complaint,TASK_1877,Escalation,Low,HR,EMP_38,2024-04-07 09:20:00,2024-04-07 11:55:00,126,155,1,Level 3,7,499.48,7-8,2024-04-07,2024-04,9,6,4,1,3,-0.7451988557364407,-1.318160640246598,1
WF_1878,IT Support Ticket,TASK_1878,Approval,Low,Operations,EMP_78,2024-07-31 05:14:00,2024-07-31 08:07:00,75,173,1,Level 2,9,496.54,9-10,2024-07-31,2024-07,5,2,7,1,2,-0.1613371424604837,2.168058895375852,3
WF_1879,Customer Complaint,TASK_1879,Approval,High,Customer Service,EMP_121,2024-10-23 22:05:00,2024-10-23 22:55:00,17,50,1,Level 1,5,364.96,5-6,2024-10-23,2024-10,22,2,10,1,1,0.502578280735147,-0.38518073218625776,0
WF_1880,IT Support Ticket,TASK_1880,Approval,Low,Operations,EMP_38,2024-04-13 14:54:00,2024-04-13 19:19:00,193,265,1,Level 1,5,96.18,5-6,2024-04-13,2024-04,14,5,4,1,2,-0.26164433016638367,1.8274165955589596,3
WF_1881,Purchase Order,TASK_1881,Escalation,Critical,Finance,EMP_84,2024-07-20 01:07:00,2024-07-20 04:53:00,175,226,1,Level 3,8,466.27,7-8,2024-07-20,2024-07,1,5,7,1,0,1.795170939989817,-0.0395608416992595,4
WF_1882,Purchase Order,TASK_1882,Validation,Low,IT,EMP_61,2024-10-08 21:31:00,2024-10-08 23:11:00,87,100,1,Level 1,1,67.71,0-2,2024-10-08,2024-10,21,1,10,1,1,-1.1647966643635357,-0.1421156622654006,5
WF_1883,Customer Complaint,TASK_1883,Approval,Low,IT,EMP_18,2024-03-16 06:42:00,2024-03-16 10:31:00,218,229,1,Level 1,4,279.24,3-4,2024-03-16,2024-03,6,5,3,1,1,-1.44937470281182,0.11260164523774241,5
WF_1884,Invoice Approval,TASK_1884,Approval,Critical,Finance,EMP_36,2024-01-10 14:19:00,2024-01-10 18:39:00,143,260,1,Level 2,6,270.9,5-6,2024-01-10,2024-01,14,2,1,1,0,1.7670608715660177,-0.21010442679179428,4
WF_1885,Customer Complaint,TASK_1885,Review,Low,Finance,EMP_2,2024-06-06 02:26:00,2024-06-06 04:38:00,68,132,1,Level 1,9,66.6,9-10,2024-06-06,2024-06,2,3,6,1,0,2.1709599067763685,-0.20557656618668793,4
WF_1886,Purchase Order,TASK_1886,Escalation,High,Finance,EMP_149,2024-03-21 08:04:00,2024-03-21 11:08:00,82,184,1,Level 2,6,351.31,5-6,2024-03-21,2024-03,8,3,3,1,0,1.8858401594782914,-0.18788722210846187,4
WF_1887,HR Onboarding,TASK_1887,Data Entry,Low,Finance,EMP_70,2024-02-29 14:07:00,2024-02-29 18:21:00,187,254,1,Level 1,5,60.75,5-6,2024-02-29,2024-02,14,3,2,1,0,1.8460029674155976,-0.3533620573978666,4
WF_1888,Customer Complaint,TASK_1888,Data Entry,High,HR,EMP_8,2024-10-16 10:39:00,2024-10-16 12:39:00,116,120,1,Level 1,10,387.57,9-10,2024-10-16,2024-10,10,2,10,1,3,-0.5662135433762254,-1.2505730965320032,-1
WF_1889,HR Onboarding,TASK_1889,Review,Medium,HR,EMP_123,2024-01-21 10:57:00,2024-01-21 14:51:00,222,234,1,Level 3,7,115.84,7-8,2024-01-21,2024-01,10,6,1,1,3,-0.7435317871874635,-1.4831884245426714,1
WF_1890,Invoice Approval,TASK_1890,Escalation,Low,Customer Service,EMP_128,2024-07-30 20:07:00,2024-07-30 21:30:00,36,83,1,Level 2,4,376.18,3-4,2024-07-30,2024-07,20,1,7,1,1,0.41103964021176503,-0.4156076310487791,0
WF_1891,Customer Complaint,TASK_1891,Approval,High,Finance,EMP_106,2024-04-12 20:44:00,2024-04-12 23:03:00,109,139,1,Level 1,7,244.33,7-8,2024-04-12,2024-04,20,4,4,1,0,2.0413639347459043,-0.2052547595500241,4
WF_1892,IT Support Ticket,TASK_1892,Review,Critical,Customer Service,EMP_125,2024-02-21 21:25:00,2024-02-22 01:38:00,224,253,1,Level 1,5,359.69,5-6,2024-02-21,2024-02,21,2,2,1,1,0.09793899073017366,-0.34542115517943345,0
WF_1893,IT Support Ticket,TASK_1893,Data Entry,Medium,Operations,EMP_71,2024-02-25 06:12:00,2024-02-25 09:50:00,131,218,1,Level 3,2,419.65,0-2,2024-02-25,2024-02,6,6,2,1,2,-0.36452027422320654,1.8428344849353921,3
WF_1894,IT Support Ticket,TASK_1894,Escalation,Low,HR,EMP_16,2024-05-14 16:48:00,2024-05-14 22:14:00,210,326,1,Level 1,8,310.62,7-8,2024-05-14,2024-05,16,1,5,1,3,-0.9884186213573132,-1.329301132628878,10
WF_1895,HR Onboarding,TASK_1895,Review,Medium,IT,EMP_26,2024-06-04 21:55:00,2024-06-05 00:10:00,81,135,1,Level 2,2,292.14,0-2,2024-06-04,2024-06,21,1,6,1,1,-1.3078136603452568,0.013932806758026219,5
WF_1896,IT Support Ticket,TASK_1896,Review,Critical,Customer Service,EMP_37,2024-03-07 03:42:00,2024-03-07 08:55:00,216,313,1,Level 1,4,445.15,3-4,2024-03-07,2024-03,3,3,3,1,1,-0.0786719594808468,-0.3351109899590962,0
